address,network,netgroup,asn
161.35.163.121,ipv4,161.35.0.0/16,AS14061
2804:d59:8020:e00:ccdd:7315:367f:5538,ipv6,2804:d59::/32,AS8167
15.206.146.144,ipv4,15.206.0.0/16,AS8987
90.186.37.189,ipv4,90.186.0.0/16,AS3209
198.58.97.42,ipv4,198.58.0.0/16,AS63949
2604:a880:400:d0::1d8a:1001,ipv6,2604:a880::/32,AS749
173.241.227.243,ipv4,173.241.0.0/16,AS19009
144.76.227.93,ipv4,144.76.0.0/16,AS24940
54.38.85.30,ipv4,54.38.0.0/16,AS16276
2604:2dc0:202:300::ed3,ipv6,2604:2dc0::/32,AS16276
193.42.110.30,ipv4,193.42.0.0/16,AS60144
157.90.212.53,ipv4,157.90.0.0/16,AS24940
18.183.45.46,ipv4,18.183.0.0/16,AS8987
::ffff:69.254.97.47,ipv6,::/32,AS7922
209.89.153.114,ipv4,209.89.0.0/16,AS852
185.135.81.50,ipv4,185.135.0.0/16,AS57494
138.197.18.12,ipv4,138.197.0.0/16,AS14061
58.228.225.32,ipv4,58.228.0.0/16,AS9318
2a01:4f8:262:185e::2,ipv6,2a01:4f8::/32,AS24940
::ffff:85.144.135.86,ipv6,::/32,AS50266
76.255.12.129,ipv4,76.255.0.0/16,AS7018
104.248.81.232,ipv4,104.248.0.0/16,AS14061
165.227.73.160,ipv4,165.227.0.0/16,AS14061
2a01:4f8:160:7106::2,ipv6,2a01:4f8::/32,AS24940
2a01:4f8:241:4903::2,ipv6,2a01:4f8::/32,AS24940
91.204.127.178,ipv4,91.204.0.0/16,AS208909
219.139.197.107,ipv4,219.139.0.0/16,AS4134
18.232.102.7,ipv4,18.232.0.0/16,AS8987
2408:8207:2655:fae0:5724:dd00:76d8:c7b6,ipv6,2408:8207::/32,AS9318
2a05:d012:42a:5703:4dc5:8116:787c:e016,ipv6,2a05:d012::/32,AS1659
80.238.124.88,ipv4,80.238.0.0/16,AS41676
79.204.44.223,ipv4,79.204.0.0/16,AS3320
80.11.234.252,ipv4,80.11.0.0/16,AS3215
45.85.48.58,ipv4,45.85.0.0/16,AS208016
46.38.242.250,ipv4,46.38.0.0/16,AS197540
2a01:4f8:222:289d::2,ipv6,2a01:4f8::/32,AS24940
192.241.135.179,ipv4,192.241.0.0/16,AS14061
148.251.128.153,ipv4,148.251.0.0/16,AS24940
2a01:4f8:160:60aa::2,ipv6,2a01:4f8::/32,AS24940
79.194.152.101,ipv4,79.194.0.0/16,AS3320
194.163.172.26,ipv4,194.163.0.0/16,AS51167
198.244.213.84,ipv4,198.244.0.0/16,AS16276
185.66.143.190,ipv4,185.66.0.0/16,AS200514
3.136.84.168,ipv4,3.136.0.0/16,AS8987
24.42.133.172,ipv4,24.42.0.0/16,AS12083
::ffff:185.113.129.154,ipv6,::/32,AS42831
45.129.182.80,ipv4,45.129.0.0/16,AS197540
88.90.78.181,ipv4,88.90.0.0/16,AS2119
65.108.134.61,ipv4,65.108.0.0/16,AS24940
::ffff:97.86.188.237,ipv6,::/32,AS20115
116.203.99.217,ipv4,116.203.0.0/16,AS24940
::ffff:188.120.255.115,ipv6,::/32,AS29182
2a02:1210:48ad:e100:4abc:6b4b:5586:6d3d,ipv6,2a02:1210::/32,AS24751
62.143.77.86,ipv4,62.143.0.0/16,AS3209
45.145.40.43,ipv4,45.145.0.0/16,AS58212
::ffff:157.230.104.123,ipv6,::/32,AS14061
24.119.218.156,ipv4,24.119.0.0/16,AS11492
188.166.134.44,ipv4,188.166.0.0/16,AS14061
2a01:e34:ec02:a570:48b1:c7c9:72d:5330,ipv6,2a01:e34::/32,AS749
::ffff:136.244.19.126,ipv6,::/32,AS397412
38.141.150.198,ipv4,38.141.0.0/16,AS174
199.255.80.202,ipv4,199.255.0.0/16,AS13410
69.247.74.57,ipv4,69.247.0.0/16,AS7922
185.170.213.34,ipv4,185.170.0.0/16,AS202448
2400:8907::f03c:92ff:feb4:5f58,ipv6,2400:8907::/32,AS63949
158.179.180.113,ipv4,158.179.0.0/16,AS31898
2001:5a8:40c7:f500:2601:7cdc:1a2d:661c,ipv6,2001:5a8::/32,AS749
::ffff:195.32.127.25,ipv6,::/32,AS202870
1.123.80.221,ipv4,1.123.0.0/16,AS1221
148.251.91.87,ipv4,148.251.0.0/16,AS24940
::ffff:34.87.251.72,ipv6,::/32,AS396982
2a11:6100:0:25:a236:9fff:fe9c:ba30,ipv6,2a11:6100::/32,AS43641
2a01:390:dc4:1404:c4cb:feff:fe25:5773,ipv6,2a01:390::/32,AS29405
178.17.170.165,ipv4,178.17.0.0/16,AS43289
45.61.185.226,ipv4,45.61.0.0/16,AS53667
212.8.249.156,ipv4,212.8.0.0/16,AS49981
71.163.56.205,ipv4,71.163.0.0/16,AS701
::ffff:198.27.251.219,ipv6,::/32,AS1299
76.135.136.111,ipv4,76.135.0.0/16,AS7922
31.19.205.19,ipv4,31.19.0.0/16,AS3209
2a03:b0c0:2:d0::db9:1,ipv6,2a03:b0c0::/32,AS8987
34.22.95.17,ipv4,34.22.0.0/16,AS396982
188.142.199.17,ipv4,188.142.0.0/16,AS21334
185.68.67.42,ipv4,185.68.0.0/16,AS6772
184.75.221.171,ipv4,184.75.0.0/16,AS32489
85.214.161.252,ipv4,85.214.0.0/16,AS6724
44.233.148.223,ipv4,44.233.0.0/16,AS8987
31.210.173.230,ipv4,31.210.0.0/16,AS207728
2a00:bba0:1204:3700:21e:6ff:fe4a:5378,ipv6,2a00:bba0::/32,AS207375
2400:6180:0:d1::664:9001,ipv6,2400:6180::/32,AS749
::ffff:54.250.40.158,ipv6,::/32,AS8987
194.163.167.186,ipv4,194.163.0.0/16,AS51167
2600:1700:5c5b:b0:aaa1:59ff:fe5f:615a,ipv6,2600:1700::/32,AS7018
::ffff:178.63.75.156,ipv6,::/32,AS24940
87.118.110.129,ipv4,87.118.0.0/16,AS31103
75.159.139.204,ipv4,75.159.0.0/16,AS852
2002:5bc:3e12::5bc:3e12,ipv6,2002:5bc::/32,AS34665
3.94.185.139,ipv4,3.94.0.0/16,AS8987
70.181.71.124,ipv4,70.181.0.0/16,AS22773
37.27.63.116,ipv4,37.27.0.0/16,AS24940
75.166.99.150,ipv4,75.166.0.0/16,AS209
2600:1702:51c0:34b0:2d92:813d:39a9:276,ipv6,2600:1702::/32,AS8075
194.36.145.201,ipv4,194.36.0.0/16,AS197540
::ffff:71.249.78.197,ipv6,::/32,AS701
::ffff:88.85.88.133,ipv6,::/32,AS35415
155.138.219.155,ipv4,155.138.0.0/16,AS20473
73.237.195.167,ipv4,73.237.0.0/16,AS7922
71.172.252.119,ipv4,71.172.0.0/16,AS701
84.247.134.248,ipv4,84.247.0.0/16,AS51167
::ffff:35.193.192.48,ipv6,::/32,AS15169
2001:19f0:6402:2:5400:4ff:fe84:d9cd,ipv6,2001:19f0::/32,AS20473
2a03:4000:f:670::2,ipv6,2a03:4000::/32,AS197540
167.114.173.119,ipv4,167.114.0.0/16,AS16276
54.38.38.42,ipv4,54.38.0.0/16,AS16276
208.53.32.26,ipv4,208.53.0.0/16,AS13767
::ffff:91.123.182.164,ipv6,::/32,AS51648
13.213.16.163,ipv4,13.213.0.0/16,AS16509
76.25.81.26,ipv4,76.25.0.0/16,AS7922
98.58.40.144,ipv4,98.58.0.0/16,AS7922
::ffff:38.99.82.167,ipv6,::/32,AS174
50.213.167.113,ipv4,50.213.0.0/16,AS7922
77.185.126.147,ipv4,77.185.0.0/16,AS6805
2a01:4f8:1c1c:70de::1,ipv6,2a01:4f8::/32,AS24940
2002:42f0:edb4::42f0:edb4,ipv6,2002:42f0::/32,AS10439
174.21.133.237,ipv4,174.21.0.0/16,AS209
102.68.85.74,ipv4,102.68.0.0/16,AS327813
194.35.184.95,ipv4,194.35.0.0/16,AS9063
43.225.143.17,ipv4,43.225.0.0/16,AS136907
91.51.227.108,ipv4,91.51.0.0/16,AS3320
168.119.101.111,ipv4,168.119.0.0/16,AS24940
::ffff:63.34.255.254,ipv6,::/32,AS8987
202.186.70.108,ipv4,202.186.0.0/16,AS9930
91.37.97.96,ipv4,91.37.0.0/16,AS3320
2a01:4f8:13a:16d1::2,ipv6,2a01:4f8::/32,AS24940
34.65.210.142,ipv4,34.65.0.0/16,AS396982
::ffff:165.227.73.160,ipv6,::/32,AS14061
2001:19f0:5000:1a80:5400:4ff:fe71:aac5,ipv6,2001:19f0::/32,AS20473
97.113.125.65,ipv4,97.113.0.0/16,AS209
188.126.15.127,ipv4,188.126.0.0/16,AS42049
44.204.46.199,ipv4,44.204.0.0/16,AS14618
2a01:4f8:c010:113f::1,ipv6,2a01:4f8::/32,AS24940
18.142.47.205,ipv4,18.142.0.0/16,AS8987
2a01:4f9:1a:9db0::2,ipv6,2a01:4f9::/32,AS24940
2607:5300:60:1c54::1,ipv6,2607:5300::/32,AS16276
2409:8a62:961a:9f0:9592:949a:657:9e55,ipv6,2409:8a62::/32,AS749
94.130.35.227,ipv4,94.130.0.0/16,AS24940
162.227.162.49,ipv4,162.227.0.0/16,AS7018
2a01:4f8:c0c:18de::1,ipv6,2a01:4f8::/32,AS24940
34.171.228.87,ipv4,34.171.0.0/16,AS15169
135.180.241.229,ipv4,135.180.0.0/16,AS1299
83.204.73.250,ipv4,83.204.0.0/16,AS3215
109.196.124.182,ipv4,109.196.0.0/16,AS196883
176.139.76.245,ipv4,176.139.0.0/16,AS5410
73.81.44.10,ipv4,73.81.0.0/16,AS7922
200.74.205.163,ipv4,200.74.0.0/16,AS21980
205.134.172.27,ipv4,205.134.0.0/16,AS6405
2001:41d0:2:7ba8::,ipv6,2001:41d0::/32,AS16276
2001:b011:7008:5aa4:cdaa:4e33:a118:e614,ipv6,2001:b011::/32,AS61612
68.183.195.217,ipv4,68.183.0.0/16,AS14061
37.157.192.94,ipv4,37.157.0.0/16,AS197019
217.253.29.85,ipv4,217.253.0.0/16,AS3320
185.162.8.59,ipv4,185.162.0.0/16,AS207728
178.63.87.163,ipv4,178.63.0.0/16,AS24940
212.117.94.73,ipv4,212.117.0.0/16,AS8422
34.66.56.192,ipv4,34.66.0.0/16,AS15169
3.227.243.19,ipv4,3.227.0.0/16,AS8987
205.201.123.117,ipv4,205.201.0.0/16,AS19108
188.92.20.9,ipv4,188.92.0.0/16,AS24651
2604:a880:400:d0::1d44:e001,ipv6,2604:a880::/32,AS749
2a01:4f8:201:232f::2,ipv6,2a01:4f8::/32,AS24940
157.230.221.126,ipv4,157.230.0.0/16,AS14061
::ffff:72.199.132.142,ipv6,::/32,AS22773
65.43.212.113,ipv4,65.43.0.0/16,AS7018
91.107.242.13,ipv4,91.107.0.0/16,AS24940
50.45.128.28,ipv4,50.45.0.0/16,AS27017
2a01:4f8:120:7130::2,ipv6,2a01:4f8::/32,AS24940
106.70.107.202,ipv4,106.70.0.0/16,AS4804
66.133.166.150,ipv4,66.133.0.0/16,AS5650
45.137.102.206,ipv4,45.137.0.0/16,AS206238
3.129.203.200,ipv4,3.129.0.0/16,AS16509
220.173.24.224,ipv4,220.173.0.0/16,AS4134
::ffff:86.104.228.11,ipv6,::/32,AS45021
86.59.168.94,ipv4,86.59.0.0/16,AS5483
::ffff:47.72.33.28,ipv6,::/32,AS7657
142.93.47.188,ipv4,142.93.0.0/16,AS14061
186.61.173.74,ipv4,186.61.0.0/16,AS22927
103.57.251.87,ipv4,103.57.0.0/16,AS9009
142.132.156.98,ipv4,142.132.0.0/16,AS24940
2001:da8:a001:111:3337:7824:822:f2f0,ipv6,2001:da8::/32,AS3356
2a01:4f9:4a:5188::2,ipv6,2a01:4f9::/32,AS24940
37.187.102.142,ipv4,37.187.0.0/16,AS16276
83.137.41.16,ipv4,83.137.0.0/16,AS31394
54.38.204.240,ipv4,54.38.0.0/16,AS16276
2a02:748:4000:18:0:1:30e1:d0ab,ipv6,2a02:748::/32,AS6253
2607:fcd0:100:2200::e478:24ed,ipv6,2607:fcd0::/32,AS8100
186.218.58.150,ipv4,186.218.0.0/16,AS28573
85.195.107.254,ipv4,85.195.0.0/16,AS29066
::ffff:116.202.224.49,ipv6,::/32,AS24940
76.110.110.34,ipv4,76.110.0.0/16,AS7922
18.222.86.93,ipv4,18.222.0.0/16,AS8987
46.226.18.135,ipv4,46.226.0.0/16,AS52176
50.47.87.122,ipv4,50.47.0.0/16,AS20055
112.139.10.25,ipv4,112.139.0.0/16,AS10010
2400:4151:42e2:3e00:cb44:29af:553b:3f6d,ipv6,2400:4151::/32,AS12479
65.21.10.72,ipv4,65.21.0.0/16,AS24940
24.56.46.253,ipv4,24.56.0.0/16,AS22773
2a01:4f8:221:1661::2,ipv6,2a01:4f8::/32,AS24940
::ffff:80.85.141.243,ipv6,::/32,AS204601
::ffff:50.112.39.196,ipv6,::/32,AS8987
37.27.60.116,ipv4,37.27.0.0/16,AS24940
35.231.113.167,ipv4,35.231.0.0/16,AS15169
68.183.240.19,ipv4,68.183.0.0/16,AS14061
::ffff:5.9.231.29,ipv6,::/32,AS24940
2a01:4f8:1c1b:972::1,ipv6,2a01:4f8::/32,AS24940
::ffff:204.228.142.211,ipv6,::/32,AS6315
2403:580e:7fff:49b2:e316:61fe:f6f4:ea02,ipv6,2403:580e::/32,AS4764
91.108.241.88,ipv4,91.108.0.0/16,AS209372
13.42.26.179,ipv4,13.42.0.0/16,AS16509
2a00:1768:2001:27::ef6a,ipv6,2a00:1768::/32,AS43350
2a01:4f9:3a:3b71::2,ipv6,2a01:4f9::/32,AS24940
170.75.164.128,ipv4,170.75.0.0/16,AS174
2a01:4f8:c012:63b2::1,ipv6,2a01:4f8::/32,AS24940
100.4.169.138,ipv4,100.4.0.0/16,AS701
::ffff:187.225.213.43,ipv6,::/32,AS8151
2a01:4f8:190:140e::2,ipv6,2a01:4f8::/32,AS24940
217.226.36.220,ipv4,217.226.0.0/16,AS3320
::ffff:20.14.82.111,ipv6,::/32,AS8075
93.190.140.97,ipv4,93.190.0.0/16,AS49981
::ffff:38.141.150.198,ipv6,::/32,AS174
2603:3004:703:1e00:63fd:7dc6:3786:fc7,ipv6,2603:3004::/32,AS721
64.226.94.28,ipv4,64.226.0.0/16,AS14061
168.119.88.108,ipv4,168.119.0.0/16,AS24940
13.214.32.5,ipv4,13.214.0.0/16,AS8987
167.99.187.41,ipv4,167.99.0.0/16,AS14061
195.211.139.153,ipv4,195.211.0.0/16,AS43967
166.78.241.9,ipv4,166.78.0.0/16,AS19994
2607:5300:60:614::1,ipv6,2607:5300::/32,AS16276
65.21.124.151,ipv4,65.21.0.0/16,AS24940
50.127.40.90,ipv4,50.127.0.0/16,AS5650
35.228.239.128,ipv4,35.228.0.0/16,AS396982
43.206.229.137,ipv4,43.206.0.0/16,AS8987
47.62.199.150,ipv4,47.62.0.0/16,AS12430
43.159.49.47,ipv4,43.159.0.0/16,AS132203
::ffff:179.83.241.155,ipv6,::/32,AS18881
34.243.157.123,ipv4,34.243.0.0/16,AS8987
2001:bc8:3e54:6b02::1,ipv6,2001:bc8::/32,AS12876
188.64.138.70,ipv4,188.64.0.0/16,AS211041
85.90.244.202,ipv4,85.90.0.0/16,AS63949
162.55.63.68,ipv4,162.55.0.0/16,AS24940
2607:9280:b:73b:250:56ff:fe21:bf32,ipv6,2607:9280::/32,AS395502
2a01:4f9:4a:515b::2,ipv6,2a01:4f9::/32,AS24940
99.254.2.94,ipv4,99.254.0.0/16,AS812
185.69.167.226,ipv4,185.69.0.0/16,AS212241
82.121.100.8,ipv4,82.121.0.0/16,AS3215
46.4.53.228,ipv4,46.4.0.0/16,AS24940
85.10.30.10,ipv4,85.10.0.0/16,AS21283
2400:8901::f03c:92ff:fe3e:e1d6,ipv6,2400:8901::/32,AS63949
2a0a:51c0::3c3,ipv6,2a0a:51c0::/32,AS48314
115.140.124.99,ipv4,115.140.0.0/16,AS17858
::ffff:46.166.165.101,ipv6,::/32,AS16125
2001:41d0:800:10c0::,ipv6,2001:41d0::/32,AS16276
85.130.139.160,ipv4,85.130.0.0/16,AS6810
2a01:4f9:2a:2fcb::2,ipv6,2a01:4f9::/32,AS24940
2a03:b0c0:3:d0::d49:c001,ipv6,2a03:b0c0::/32,AS8075
178.218.94.5,ipv4,178.218.0.0/16,AS34824
98.118.115.27,ipv4,98.118.0.0/16,AS701
2001:bc8:1201:715:ca1f:66ff:fec9:5ff0,ipv6,2001:bc8::/32,AS12876
52.195.209.34,ipv4,52.195.0.0/16,AS8987
::ffff:207.154.230.25,ipv6,::/32,AS14061
2401:d002:2103:400:211:32ff:fe9e:7ae3,ipv6,2401:d002::/32,AS38195
2a01:4f8:13a:3d7::3,ipv6,2a01:4f8::/32,AS24940
62.106.70.149,ipv4,62.106.0.0/16,AS3258
185.156.175.35,ipv4,185.156.0.0/16,AS9009
2601:1c2:1c80:3cf0:8201:39bc:71c6:6824,ipv6,2601:1c2::/32,AS9459
2406:8c00:0:3422:133:18:228:108,ipv6,2406:8c00::/32,AS30722
62.42.75.105,ipv4,62.42.0.0/16,AS6739
::ffff:178.141.82.83,ipv6,::/32,AS8359
34.136.47.143,ipv4,34.136.0.0/16,AS15169
157.230.35.87,ipv4,157.230.0.0/16,AS14061
95.216.15.164,ipv4,95.216.0.0/16,AS24940
2604:a880:4:1d0::c1:3000,ipv6,2604:a880::/32,AS14061
2a01:4f8:1c1c:f22c::1,ipv6,2a01:4f8::/32,AS24940
31.220.80.89,ipv4,31.220.0.0/16,AS51167
83.166.120.180,ipv4,83.166.0.0/16,AS51009
2001:41d0:303:dc77::,ipv6,2001:41d0::/32,AS16276
91.194.12.244,ipv4,91.194.0.0/16,AS42995
2003:ca:e718:9458:dea6:32ff:fe26:b6fb,ipv6,2003:ca::/32,AS3320
135.181.1.135,ipv4,135.181.0.0/16,AS24940
24.17.248.42,ipv4,24.17.0.0/16,AS33650
77.119.237.231,ipv4,77.119.0.0/16,AS25255
52.197.70.219,ipv4,52.197.0.0/16,AS8987
75.82.0.157,ipv4,75.82.0.0/16,AS20001
35.192.85.25,ipv4,35.192.0.0/16,AS396982
65.108.204.27,ipv4,65.108.0.0/16,AS24940
141.0.76.105,ipv4,141.0.0.0/16,AS29695
109.248.250.46,ipv4,109.248.0.0/16,AS57494
::ffff:130.185.118.173,ipv6,::/32,AS51167
69.141.60.180,ipv4,69.141.0.0/16,AS7922
34.95.0.69,ipv4,34.95.0.0/16,AS396982
2604:a880:cad:d0::d8d:6001,ipv6,2604:a880::/32,AS14061
54.194.246.117,ipv4,54.194.0.0/16,AS8987
45.130.21.110,ipv4,45.130.0.0/16,AS43357
2a01:4f9:4a:1dee::2,ipv6,2a01:4f9::/32,AS24940
206.189.3.163,ipv4,206.189.0.0/16,AS14061
217.78.231.240,ipv4,217.78.0.0/16,AS197349
74.50.85.59,ipv4,74.50.0.0/16,AS19318
46.41.151.240,ipv4,46.41.0.0/16,AS12824
142.115.43.68,ipv4,142.115.0.0/16,AS577
84.211.187.211,ipv4,84.211.0.0/16,AS41164
95.82.130.223,ipv4,95.82.0.0/16,AS31246
81.146.20.122,ipv4,81.146.0.0/16,AS2856
65.24.75.34,ipv4,65.24.0.0/16,AS10796
54.36.173.22,ipv4,54.36.0.0/16,AS16276
34.106.237.35,ipv4,34.106.0.0/16,AS396982
2a01:4f9:6b:1e54::2,ipv6,2a01:4f9::/32,AS24940
::ffff:51.195.28.51,ipv6,::/32,AS16276
5.149.250.76,ipv4,5.149.0.0/16,AS61046
54.251.158.5,ipv4,54.251.0.0/16,AS8987
45.18.191.230,ipv4,45.18.0.0/16,AS7018
5.75.133.1,ipv4,5.75.0.0/16,AS24940
176.9.78.227,ipv4,176.9.0.0/16,AS24940
2a02:21b4:9ad1:4400:1cb2:81a4:f9a5:3bd0,ipv6,2a02:21b4::/32,AS57370
161.97.67.106,ipv4,161.97.0.0/16,AS51167
8.219.247.87,ipv4,8.219.0.0/16,AS45102
79.143.188.115,ipv4,79.143.0.0/16,AS51167
::ffff:168.119.139.60,ipv6,::/32,AS24940
2001:8b0:fe25:c58a:2a0:98ff:fe18:a8f7,ipv6,2001:8b0::/32,AS20712
173.23.237.186,ipv4,173.23.0.0/16,AS30036
157.90.175.84,ipv4,157.90.0.0/16,AS24940
77.38.3.90,ipv4,77.38.0.0/16,AS3212
2001:41d0:203:261e::1,ipv6,2001:41d0::/32,AS16276
73.146.83.61,ipv4,73.146.0.0/16,AS7922
2001:19f0:7001:3601:5400:4ff:fe8a:6116,ipv6,2001:19f0::/32,AS20473
75.148.91.168,ipv4,75.148.0.0/16,AS7922
62.12.168.100,ipv4,62.12.0.0/16,AS15623
162.243.172.179,ipv4,162.243.0.0/16,AS14061
45.61.186.63,ipv4,45.61.0.0/16,AS53667
98.118.183.201,ipv4,98.118.0.0/16,AS701
217.28.220.181,ipv4,217.28.0.0/16,AS29182
51.158.54.195,ipv4,51.158.0.0/16,AS12876
::ffff:63.247.147.166,ipv6,::/32,AS30221
2a01:4ff:f0:d1c::1,ipv6,2a01:4ff::/32,AS213230
65.21.205.157,ipv4,65.21.0.0/16,AS24940
35.185.225.188,ipv4,35.185.0.0/16,AS15169
5.75.151.214,ipv4,5.75.0.0/16,AS24940
2600:1900:40b0:3af2:0:1::,ipv6,2600:1900::/32,AS15169
84.32.128.209,ipv4,84.32.0.0/16,AS204770
::ffff:93.89.129.71,ipv6,::/32,AS12496
2001:67c:2db8:6::36,ipv6,2001:67c::/32,AS39798
77.37.174.207,ipv4,77.37.0.0/16,AS42610
2a00:15c0:1002:200::2,ipv6,2a00:15c0::/32,AS31543
2a01:cb00:790:f500:110b:b446:2260:7d2c,ipv6,2a01:cb00::/32,AS15169
144.217.71.189,ipv4,144.217.0.0/16,AS16276
70.94.128.155,ipv4,70.94.0.0/16,AS10796
2a03:b0c0:3:d0::166c:8001,ipv6,2a03:b0c0::/32,AS749
142.93.23.235,ipv4,142.93.0.0/16,AS14061
174.169.84.89,ipv4,174.169.0.0/16,AS7922
142.132.135.175,ipv4,142.132.0.0/16,AS24940
49.13.94.202,ipv4,49.13.0.0/16,AS24940
167.235.158.82,ipv4,167.235.0.0/16,AS24940
91.147.232.98,ipv4,91.147.0.0/16,AS5483
2604:a880:cad:d0::ef4:a001,ipv6,2604:a880::/32,AS45899
46.4.105.250,ipv4,46.4.0.0/16,AS24940
78.130.207.103,ipv4,78.130.0.0/16,AS9070
70.22.217.80,ipv4,70.22.0.0/16,AS701
90.76.125.121,ipv4,90.76.0.0/16,AS3215
2a02:1210:1c70:6600:b97f:7d8b:f51b:f218,ipv6,2a02:1210::/32,AS3303
65.109.24.172,ipv4,65.109.0.0/16,AS24940
139.180.133.19,ipv4,139.180.0.0/16,AS20473
216.19.231.234,ipv4,216.19.0.0/16,AS19323
2400:6180:0:d0::f09:f001,ipv6,2400:6180::/32,AS14061
2a01:4f8:c0c:8dee::1,ipv6,2a01:4f8::/32,AS24940
2001:41d0:a:c0c::1,ipv6,2001:41d0::/32,AS16276
203.123.97.227,ipv4,203.123.0.0/16,AS38195
217.41.7.250,ipv4,217.41.0.0/16,AS2856
2a02:2f0b:a20f:ad00:1cb8:fbd9:f7ac:c909,ipv6,2a02:2f0b::/32,AS8708
216.212.37.161,ipv4,216.212.0.0/16,AS13977
91.53.56.231,ipv4,91.53.0.0/16,AS3320
2001:41d0:203:99c::,ipv6,2001:41d0::/32,AS16276
76.84.97.195,ipv4,76.84.0.0/16,AS11427
54.36.172.26,ipv4,54.36.0.0/16,AS16276
2001:8b0:1301:1000::60,ipv6,2001:8b0::/32,AS20712
94.130.35.227,ipv4,94.130.0.0/16,AS24940
96.242.242.223,ipv4,96.242.0.0/16,AS701
2a01:4f8:261:39e3::2,ipv6,2a01:4f8::/32,AS24940
34.82.225.52,ipv4,34.82.0.0/16,AS396982
212.227.211.87,ipv4,212.227.0.0/16,AS8560
185.12.15.13,ipv4,185.12.0.0/16,AS50673
82.221.131.172,ipv4,82.221.0.0/16,AS50613
34.82.201.104,ipv4,34.82.0.0/16,AS396982
::ffff:45.33.72.139,ipv6,::/32,AS63949
63.33.45.187,ipv4,63.33.0.0/16,AS8987
2a01:4f8:191:83ae::2,ipv6,2a01:4f8::/32,AS24940
71.246.29.26,ipv4,71.246.0.0/16,AS701
212.86.32.106,ipv4,212.86.0.0/16,AS15366
::ffff:73.222.141.14,ipv6,::/32,AS7922
66.23.228.174,ipv4,66.23.0.0/16,AS19318
::ffff:200.40.68.166,ipv6,::/32,AS6057
51.159.223.13,ipv4,51.159.0.0/16,AS12876
2a01:cb10:2d7:4700::1,ipv6,2a01:cb10::/32,AS5511
78.134.20.96,ipv4,78.134.0.0/16,AS35612
79.50.189.213,ipv4,79.50.0.0/16,AS3269
::ffff:97.113.221.128,ipv6,::/32,AS209
::ffff:109.87.166.145,ipv6,::/32,AS13188
2a02:e5e:1:10::27,ipv6,2a02:e5e::/32,AS25057
43.199.15.21,ipv4,43.199.0.0/16,AS8987
45.130.23.105,ipv4,45.130.0.0/16,AS43357
167.235.241.222,ipv4,167.235.0.0/16,AS24940
74.96.169.16,ipv4,74.96.0.0/16,AS701
::ffff:188.254.215.188,ipv6,::/32,AS43205
87.92.129.91,ipv4,87.92.0.0/16,AS16086
2.202.126.74,ipv4,2.202.0.0/16,AS3209
35.209.148.157,ipv4,35.209.0.0/16,AS15169
2600:1700:6b0:d200:a248:1cff:fe99:fb35,ipv6,2600:1700::/32,AS7018
2a01:4f8:2201:4798::2,ipv6,2a01:4f8::/32,AS24940
167.160.88.19,ipv4,167.160.0.0/16,AS63018
13.124.60.74,ipv4,13.124.0.0/16,AS16509
2a01:4f9:6b:2a98::2,ipv6,2a01:4f9::/32,AS24940
80.241.222.230,ipv4,80.241.0.0/16,AS51167
38.178.239.67,ipv4,38.178.0.0/16,AS174
::ffff:185.130.226.217,ipv6,::/32,AS57043
78.46.78.206,ipv4,78.46.0.0/16,AS24940
88.159.56.198,ipv4,88.159.0.0/16,AS1136
173.197.244.157,ipv4,173.197.0.0/16,AS7843
217.180.221.162,ipv4,217.180.0.0/16,AS30600
34.105.19.97,ipv4,34.105.0.0/16,AS396982
3.230.40.254,ipv4,3.230.0.0/16,AS8987
78.46.105.108,ipv4,78.46.0.0/16,AS24940
35.244.9.182,ipv4,35.244.0.0/16,AS396982
217.182.173.156,ipv4,217.182.0.0/16,AS16276
69.228.204.231,ipv4,69.228.0.0/16,AS7018
157.90.40.117,ipv4,157.90.0.0/16,AS24940
::ffff:195.140.226.154,ipv6,::/32,AS56465
216.181.65.49,ipv4,216.181.0.0/16,AS6407
173.249.7.254,ipv4,173.249.0.0/16,AS51167
116.202.229.170,ipv4,116.202.0.0/16,AS24940
15.204.49.153,ipv4,15.204.0.0/16,AS16276
44.224.5.136,ipv4,44.224.0.0/16,AS8987
206.189.137.124,ipv4,206.189.0.0/16,AS14061
2001:b07:2e9:5bb0:94ea:7304:fc7e:5ea8,ipv6,2001:b07::/32,AS12874
62.248.8.167,ipv4,62.248.0.0/16,AS9121
2a01:5a8:300:d52:5971:56b8:4a14:9a14,ipv6,2a01:5a8::/32,AS7922
49.12.204.75,ipv4,49.12.0.0/16,AS24940
2a01:4f9:6a:501e::2,ipv6,2a01:4f9::/32,AS24940
2a01:4f9:1a:af0d::2,ipv6,2a01:4f9::/32,AS24940
43.207.176.217,ipv4,43.207.0.0/16,AS8987
109.74.206.126,ipv4,109.74.0.0/16,AS63949
2600:3c00::f03c:93ff:feb3:1b6,ipv6,2600:3c00::/32,AS63949
2604:9cc0:1400:2dff::1,ipv6,2604:9cc0::/32,AS50131
159.89.104.55,ipv4,159.89.0.0/16,AS14061
49.13.161.189,ipv4,49.13.0.0/16,AS24940
108.24.162.232,ipv4,108.24.0.0/16,AS701
2a01:4f9:5a:2007::2,ipv6,2a01:4f9::/32,AS24940
::ffff:98.127.213.32,ipv6,::/32,AS33588
